Age,Mu,Sigma,Lambda,Sex
17.53,22.9378186,0.090854222,0.354573386,Female
17.54,22.94063833,0.090849904,0.354160276,Female
17.55,22.94344685,0.090845596,0.353747231,Female
17.56,22.94624427,0.090841299,0.353334252,Female
17.57,22.9490307,0.090837014,0.352921339,Female
17.58,22.95180625,0.09083274,0.352508491,Female
17.59,22.95457103,0.090828477,0.35209571,Female
17.6,22.95732514,0.090824226,0.351682995,Female
17.61,22.9600687,0.090819986,0.351270347,Female
17.62,22.96280181,0.090815758,0.350857765,Female
17.63,22.96552458,0.090811542,0.35044525,Female
17.64,22.96823711,0.090807337,0.350032803,Female
17.65,22.97093952,0.090803144,0.349620423,Female
17.66,22.97363191,0.090798963,0.349208111,Female
17.67,22.97631438,0.090794794,0.348795866,Female
17.68,22.97898704,0.090790637,0.348383689,Female
17.69,22.98164998,0.090786492,0.347971581,Female
17.7,22.98430331,0.090782359,0.347559541,Female
17.71,22.98694713,0.090778238,0.34714757,Female
17.72,22.98958153,0.09077413,0.346735667,Female
17.73,22.9922066,0.090770034,0.346323833,Female
17.74,22.99482244,0.09076595,0.345912069,Female
17.75,22.99742913,0.090761879,0.345500374,Female
17.76,23.00002677,0.09075782,0.345088748,Female
17.77,23.00261544,0.090753774,0.344677192,Female
17.78,23.00519524,0.09074974,0.344265705,Female
17.79,23.00776625,0.090745719,0.343854289,Female
17.8,23.01032857,0.09074171,0.343442943,Female
17.81,23.01288227,0.090737714,0.343031667,Female
17.82,23.01542745,0.090733731,0.342620462,Female
17.83,23.01796419,0.090729761,0.342209327,Female
17.84,23.02049257,0.090725803,0.341798264,Female
17.85,23.02301267,0.090721858,0.341387271,Female
17.86,23.02552456,0.090717926,0.340976349,Female
17.87,23.02802832,0.090714007,0.340565499,Female
17.88,23.03052404,0.090710101,0.34015472,Female
17.89,23.0330118,0.090706208,0.339744013,Female
17.9,23.03549165,0.090702328,0.339333378,Female
17.91,23.03796367,0.09069846,0.338922815,Female
17.92,23.04042792,0.090694607,0.338512324,Female
17.93,23.04288447,0.090690766,0.338101905,Female
17.94,23.04533338,0.090686938,0.337691559,Female
17.95,23.04777471,0.090683124,0.337281286,Female
17.96,23.05020853,0.090679323,0.336871085,Female
17.97,23.05263489,0.090675535,0.336460958,Female
17.98,23.05505385,0.090671761,0.336050904,Female
17.99,23.05746546,0.090668,0.335640923,Female
18,23.05986981,0.090664253,0.335231016,Female
18.01,23.06226699,0.090660519,0.334821182,Female
18.02,23.06465708,0.090656799,0.334411422,Female
18.03,23.06704017,0.090653092,0.334001737,Female
18.04,23.06941635,0.090649399,0.333592126,Female
18.05,23.0717857,0.09064572,0.333182589,Female
18.06,23.07414831,0.090642054,0.332773127,Female
18.07,23.07650426,0.090638403,0.33236374,Female
18.08,23.07885365,0.090634764,0.331954428,Female
18.09,23.08119655,0.09063114,0.331545192,Female
18.1,23.08353306,0.090627529,0.331136031,Female
18.11,23.08586326,0.090623932,0.330726945,Female
18.12,23.08818722,0.090620349,0.330317936,Female
18.13,23.09050505,0.09061678,0.329909002,Female
18.14,23.09281682,0.090613225,0.329500145,Female
18.15,23.09512261,0.090609683,0.329091364,Female
18.16,23.09742252,0.090606156,0.32868266,Female
18.17,23.09971662,0.090602642,0.328274033,Female
18.18,23.102005,0.090599143,0.327865482,Female
18.19,23.10428775,0.090595658,0.327457009,Female
18.2,23.10656497,0.090592186,0.327048613,Female
18.21,23.10883676,0.090588729,0.326640295,Female
18.22,23.11110323,0.090585286,0.326232054,Female
18.23,23.11336447,0.090581857,0.32582389,Female
18.24,23.11562058,0.090578443,0.325415804,Female
18.25,23.11787165,0.090575043,0.325007796,Female
18.26,23.12011779,0.090571657,0.324599865,Female
18.27,23.12235908,0.090568286,0.324192013,Female
18.28,23.12459562,0.09056493,0.323784238,Female
18.29,23.1268275,0.090561588,0.323376541,Female
18.3,23.1290548,0.09055826,0.322968923,Female
18.31,23.13127763,0.090554948,0.322561382,Female
18.32,23.13349606,0.09055165,0.322153919,Female
18.33,23.13571019,0.090548366,0.321746535,Female
18.34,23.1379201,0.090545098,0.321339229,Female
18.35,23.14012589,0.090541845,0.320932001,Female
18.36,23.14232765,0.090538606,0.320524852,Female
18.37,23.14452546,0.090535382,0.320117781,Female
18.38,23.14671942,0.090532174,0.319710789,Female
18.39,23.14890961,0.090528981,0.319303875,Female
18.4,23.15109612,0.090525802,0.31889704,Female
18.41,23.15327904,0.090522639,0.318490284,Female
18.42,23.15545845,0.090519491,0.318083607,Female
18.43,23.15763445,0.090516358,0.317677008,Female
18.44,23.15980713,0.090513241,0.317270488,Female
18.45,23.16197656,0.090510139,0.316864047,Female
18.46,23.16414283,0.090507053,0.316457686,Female
18.47,23.16630604,0.090503982,0.316051403,Female
18.48,23.16846627,0.090500926,0.3156452,Female
18.49,23.1706236,0.090497886,0.315239075,Female
18.5,23.17277813,0.090494861,0.31483303,Female
18.51,23.17492994,0.090491852,0.314427065,Female
18.52,23.17707912,0.090488859,0.314021178,Female
18.53,23.17922573,0.090485881,0.313615372,Female
18.54,23.18136987,0.090482918,0.313209644,Female
18.55,23.1835116,0.090479972,0.312803997,Female
18.56,23.185651,0.090477041,0.312398429,Female
18.57,23.18778816,0.090474125,0.31199294,Female
18.58,23.18992315,0.090471225,0.311587532,Female
18.59,23.19205603,0.090468341,0.311182203,Female
18.6,23.19418687,0.090465473,0.310776954,Female
18.61,23.19631574,0.09046262,0.310371784,Female
18.62,23.19844268,0.090459783,0.309966695,Female
18.63,23.20056777,0.090456962,0.309561685,Female
18.64,23.20269104,0.090454156,0.309156755,Female
18.65,23.20481257,0.090451366,0.308751905,Female
18.66,23.2069324,0.090448592,0.308347135,Female
18.67,23.20905058,0.090445834,0.307942445,Female
18.68,23.21116717,0.090443091,0.307537834,Female
18.69,23.21328223,0.090440364,0.307133303,Female
18.7,23.21539581,0.090437652,0.306728853,Female
18.71,23.21750796,0.090434956,0.306324482,Female
18.72,23.21961874,0.090432276,0.305920191,Female
18.73,23.2217282,0.090429611,0.305515979,Female
18.74,23.22383639,0.090426962,0.305111848,Female
18.75,23.22594337,0.090424328,0.304707796,Female
18.76,23.22804918,0.09042171,0.304303825,Female
18.77,23.2301539,0.090419108,0.303899933,Female
18.78,23.23225755,0.090416521,0.303496121,Female
18.79,23.23436021,0.09041395,0.303092389,Female
18.8,23.23646192,0.090411394,0.302688737,Female
18.81,23.23856273,0.090408854,0.302285165,Female
18.82,23.2406627,0.090406329,0.301881673,Female
18.83,23.24276187,0.09040382,0.30147826,Female
18.84,23.24486029,0.090401326,0.301074928,Female
18.85,23.246958,0.090398847,0.300671675,Female
18.86,23.24905507,0.090396385,0.300268503,Female
18.87,23.25115153,0.090393937,0.29986541,Female
18.88,23.25324743,0.090391505,0.299462397,Female
18.89,23.25534283,0.090389088,0.299059463,Female
18.9,23.25743776,0.090386687,0.29865661,Female
18.91,23.2595323,0.090384301,0.298253837,Female
18.92,23.26162649,0.09038193,0.297851143,Female
18.93,23.26372041,0.090379575,0.297448529,Female
18.94,23.26581412,0.090377235,0.297045995,Female
18.95,23.26790767,0.09037491,0.29664354,Female
18.96,23.27000111,0.0903726,0.296241166,Female
18.97,23.27209452,0.090370306,0.295838871,Female
18.98,23.27418794,0.090368027,0.295436655,Female
18.99,23.27628143,0.090365763,0.295034519,Female
19,23.27837505,0.090363514,0.294632463,Female
19.01,23.28046884,0.09036128,0.294230486,Female
19.02,23.28256288,0.090359061,0.293828589,Female
19.03,23.28465719,0.090356857,0.293426771,Female
19.04,23.28675185,0.090354669,0.293025033,Female
19.05,23.28884689,0.090352495,0.292623374,Female
19.06,23.29094238,0.090350336,0.292221795,Female
19.07,23.29303836,0.090348192,0.291820294,Female
19.08,23.29513489,0.090346063,0.291418873,Female
19.09,23.29723203,0.090343949,0.291017531,Female
19.1,23.29932982,0.09034185,0.290616269,Female
19.11,23.30142833,0.090339765,0.290215085,Female
19.12,23.30352761,0.090337695,0.289813981,Female
19.13,23.30562772,0.090335639,0.289412956,Female
19.14,23.3077287,0.090333598,0.28901201,Female
19.15,23.30983063,0.090331572,0.288611143,Female
19.16,23.31193354,0.09032956,0.288210355,Female
19.17,23.31403748,0.090327562,0.287809646,Female
19.18,23.31614251,0.090325579,0.287409015,Female
19.19,23.31824868,0.09032361,0.287008464,Female
19.2,23.32035602,0.090321655,0.286607992,Female
19.21,23.32246459,0.090319715,0.286207598,Female
19.22,23.32457443,0.090317788,0.285807284,Female
19.23,23.32668558,0.090315876,0.285407048,Female
19.24,23.3287981,0.090313977,0.285006891,Female
19.25,23.33091203,0.090312093,0.284606813,Female
19.26,23.33302742,0.090310222,0.284206813,Female
19.27,23.33514432,0.090308365,0.283806892,Female
19.28,23.33726277,0.090306522,0.28340705,Female
19.29,23.33938282,0.090304692,0.283007287,Female
19.3,23.34150451,0.090302876,0.282607602,Female
19.31,23.34362791,0.090301073,0.282207995,Female
19.32,23.34575304,0.090299284,0.281808467,Female
19.33,23.34787997,0.090297507,0.281409018,Female
19.34,23.35000873,0.090295745,0.281009647,Female
19.35,23.35213937,0.090293995,0.280610355,Female
19.36,23.35427194,0.090292258,0.280211141,Female
19.37,23.35640649,0.090290535,0.279812006,Female
19.38,23.35854307,0.090288824,0.279412949,Female
19.39,23.36068171,0.090287126,0.279013971,Female
19.4,23.36282246,0.090285441,0.27861507,Female
19.41,23.36496535,0.090283768,0.278216249,Female
19.42,23.36711043,0.090282109,0.277817505,Female
19.43,23.36925773,0.090280461,0.27741884,Female
19.44,23.37140729,0.090278826,0.277020253,Female
19.45,23.37355915,0.090277204,0.276621744,Female
19.46,23.37571334,0.090275594,0.276223313,Female
19.47,23.37786991,0.090273996,0.27582496,Female
19.48,23.38002888,0.09027241,0.275426685,Female
19.49,23.38219029,0.090270836,0.275028489,Female
19.5,23.38435418,0.090269274,0.27463037,Female
19.51,23.38652055,0.090267724,0.274232329,Female
19.52,23.38868945,0.090266186,0.273834366,Female
19.53,23.3908609,0.090264659,0.273436481,Female
19.54,23.39303492,0.090263144,0.273038673,Female
19.55,23.39521154,0.09026164,0.272640943,Female
19.56,23.3973908,0.090260147,0.272243291,Female
19.57,23.39957271,0.090258666,0.271845716,Female
19.58,23.40175732,0.090257196,0.271448219,Female
19.59,23.40394466,0.090255737,0.271050799,Female
19.6,23.40613475,0.090254288,0.270653457,Female
19.61,23.40832764,0.090252851,0.270256192,Female
19.62,23.41052334,0.090251424,0.269859004,Female
19.63,23.41272189,0.090250007,0.269461893,Female
19.64,23.41492333,0.090248602,0.26906486,Female
19.65,23.41712767,0.090247206,0.268667904,Female
19.66,23.41933496,0.090245821,0.268271025,Female
19.67,23.42154523,0.090244446,0.267874223,Female
19.68,23.4237585,0.090243081,0.267477498,Female
19.69,23.42597481,0.090241726,0.26708085,Female
19.7,23.42819418,0.090240381,0.266684279,Female
19.71,23.43041665,0.090239046,0.266287784,Female
19.72,23.43264224,0.09023772,0.265891367,Female
19.73,23.434871,0.090236404,0.265495026,Female
19.74,23.43710294,0.090235097,0.265098762,Female
19.75,23.43933811,0.0902338,0.264702575,Female
19.76,23.44157652,0.090232511,0.264306464,Female
19.77,23.44381821,0.090231232,0.26391043,Female
19.78,23.44606321,0.090229962,0.263514473,Female
19.79,23.44831154,0.090228701,0.263118591,Female
19.8,23.45056323,0.090227449,0.262722787,Female
19.81,23.4528183,0.090226206,0.262327058,Female
19.82,23.4550768,0.090224971,0.261931406,Female
19.83,23.45733873,0.090223745,0.26153583,Female
19.84,23.45960413,0.090222527,0.261140331,Female
19.85,23.46187303,0.090221317,0.260744907,Female
19.86,23.46414544,0.090220116,0.26034956,Female
19.87,23.46642141,0.090218922,0.259954288,Female
19.88,23.46870094,0.090217737,0.259559093,Female
19.89,23.47098408,0.090216559,0.259163973,Female
19.9,23.47327085,0.09021539,0.25876893,Female
19.91,23.47556127,0.090214228,0.258373962,Female
19.92,23.47785537,0.090213073,0.25797907,Female
19.93,23.48015317,0.090211926,0.257584253,Female
19.94,23.48245471,0.090210787,0.257189513,Female
19.95,23.48476001,0.090209654,0.256794847,Female
19.96,23.48706909,0.090208529,0.256400258,Female
19.97,23.48938199,0.090207411,0.256005744,Female
19.98,23.49169872,0.0902063,0.255611305,Female
19.99,23.49401931,0.090205196,0.255216942,Female
20,23.49634377,0.090204098,0.254822654,Female
20.01,23.49867213,0.090203007,0.254428441,Female
20.02,23.5010044,0.090201923,0.254034304,Female
20.03,23.50334062,0.090200845,0.253640241,Female
20.04,23.5056808,0.090199773,0.253246255,Female
20.05,23.50802495,0.090198707,0.252852343,Female
20.06,23.51037311,0.090197648,0.252458506,Female
20.07,23.5127253,0.090196594,0.252064745,Female
20.08,23.51508151,0.090195547,0.251671058,Female
20.09,23.51744175,0.090194505,0.251277447,Female
20.1,23.51980604,0.090193469,0.25088391,Female
20.11,23.52217437,0.090192439,0.250490449,Female
20.12,23.52454675,0.090191414,0.250097063,Female
20.13,23.52692318,0.090190395,0.249703752,Female
20.14,23.52930368,0.090189381,0.249310517,Female
20.15,23.53168824,0.090188372,0.248917356,Female
20.16,23.53407688,0.090187369,0.24852427,Female
20.17,23.53646959,0.09018637,0.24813126,Female
20.18,23.53886636,0.090185377,0.247738325,Female
20.19,23.54126718,0.090184388,0.247345465,Female
20.2,23.54367203,0.090183404,0.246952681,Female
20.21,23.54608091,0.090182425,0.246559973,Female
20.22,23.54849379,0.090181451,0.24616734,Female
20.23,23.55091067,0.090180482,0.245774783,Female
20.24,23.55333153,0.090179517,0.245382303,Female
20.25,23.55575636,0.090178557,0.244989898,Female
20.26,23.55818514,0.090177601,0.24459757,Female
20.27,23.56061786,0.09017665,0.244205319,Female
20.28,23.5630545,0.090175703,0.243813144,Female
20.29,23.56549506,0.090174761,0.243421046,Female
20.3,23.56793952,0.090173822,0.243029024,Female
20.31,23.57038787,0.090172888,0.24263708,Female
20.32,23.57284008,0.090171958,0.242245213,Female
20.33,23.57529616,0.090171033,0.241853423,Female
20.34,23.57775608,0.090170111,0.24146171,Female
20.35,23.58021984,0.090169193,0.241070075,Female
20.36,23.58268742,0.090168279,0.240678518,Female
20.37,23.58515882,0.090167369,0.240287039,Female
20.38,23.58763402,0.090166463,0.239895637,Female
20.39,23.59011302,0.09016556,0.239504313,Female
20.4,23.5925958,0.090164661,0.239113068,Female
20.41,23.59508235,0.090163766,0.238721901,Female
20.42,23.59757267,0.090162874,0.238330813,Female
20.43,23.60006674,0.090161986,0.237939803,Female
20.44,23.60256455,0.090161101,0.237548872,Female
20.45,23.6050661,0.090160219,0.237158019,Female
20.46,23.60757136,0.090159341,0.236767246,Female
20.47,23.61008034,0.090158466,0.236376552,Female
20.48,23.61259302,0.090157594,0.235985937,Female
20.49,23.61510937,0.090156725,0.235595402,Female
20.5,23.61762937,0.090155859,0.235204946,Female
20.51,23.62015301,0.090154996,0.23481457,Female
20.52,23.62268027,0.090154136,0.234424273,Female
20.53,23.62521113,0.090153279,0.234034057,Female
20.54,23.62774557,0.090152425,0.23364392,Female
20.55,23.63028357,0.090151573,0.233253864,Female
20.56,23.63282511,0.090150724,0.232863887,Female
20.57,23.63537018,0.090149878,0.232473992,Female
20.58,23.63791875,0.090149034,0.232084176,Female
20.59,23.64047081,0.090148193,0.231694442,Female
20.6,23.64302634,0.090147354,0.231304788,Female
20.61,23.64558532,0.090146518,0.230915215,Female
20.62,23.64814773,0.090145684,0.230525723,Female
20.63,23.65071355,0.090144852,0.230136312,Female
20.64,23.65328277,0.090144022,0.229746982,Female
20.65,23.65585537,0.090143194,0.229357734,Female
20.66,23.65843132,0.090142369,0.228968567,Female
20.67,23.66101061,0.090141545,0.228579482,Female
20.68,23.66359322,0.090140724,0.228190479,Female
20.69,23.66617914,0.090139904,0.227801557,Female
20.7,23.66876834,0.090139086,0.227412717,Female
20.71,23.6713608,0.09013827,0.22702396,Female
20.72,23.67395652,0.090137456,0.226635284,Female
20.73,23.67655546,0.090136643,0.226246691,Female
20.74,23.67915762,0.090135832,0.225858181,Female
20.75,23.68176297,0.090135023,0.225469753,Female
20.76,23.68437149,0.090134215,0.225081408,Female
20.77,23.68698318,0.090133409,0.224693145,Female
20.78,23.689598,0.090132603,0.224304966,Female
20.79,23.69221595,0.0901318,0.223916869,Female
20.8,23.694837,0.090130997,0.223528856,Female
20.81,23.69746113,0.090130196,0.223140926,Female
20.82,23.70008834,0.090129396,0.222753079,Female
20.83,23.70271859,0.090128597,0.222365316,Female
20.84,23.70535187,0.090127798,0.221977636,Female
20.85,23.70798815,0.090127001,0.22159004,Female
20.86,23.71062743,0.090126205,0.221202528,Female
20.87,23.7132697,0.09012541,0.2208151,Female
20.88,23.71591497,0.090124616,0.220427755,Female
20.89,23.71856322,0.090123823,0.220040494,Female
20.9,23.72121447,0.09012303,0.219653317,Female
20.91,23.72386872,0.090122239,0.219266223,Female
20.92,23.72652595,0.090121449,0.218879212,Female
20.93,23.72918618,0.090120659,0.218492286,Female
20.94,23.73184941,0.09011987,0.218105442,Female
20.95,23.73451562,0.090119082,0.217718683,Female
20.96,23.73718482,0.090118295,0.217332006,Female
20.97,23.73985701,0.090117509,0.216945414,Female
20.98,23.74253218,0.090116723,0.216558904,Female
20.99,23.74521034,0.090115939,0.216172478,Female
21,23.74789146,0.090115154,0.215786135,Female
21.01,23.75057554,0.090114371,0.215399876,Female
21.02,23.75326254,0.090113588,0.215013699,Female
21.03,23.75595246,0.090112806,0.214627607,Female
21.04,23.75864526,0.090112025,0.214241597,Female
21.05,23.7613409,0.090111245,0.213855671,Female
21.06,23.76403937,0.090110465,0.213469828,Female
21.07,23.76674061,0.090109685,0.213084069,Female
21.08,23.76944458,0.090108907,0.212698394,Female
21.09,23.77215122,0.090108129,0.212312802,Female
21.1,23.77486051,0.090107352,0.211927294,Female
21.11,23.77757237,0.090106576,0.211541869,Female
21.12,23.78028678,0.090105801,0.211156529,Female
21.13,23.78300368,0.090105026,0.210771273,Female
21.14,23.78572303,0.090104253,0.210386102,Female
21.15,23.7884448,0.09010348,0.210001014,Female
21.16,23.79116893,0.090102708,0.209616012,Female
21.17,23.79389539,0.090101938,0.209231094,Female
21.18,23.79662413,0.090101168,0.208846261,Female
21.19,23.79935513,0.090100399,0.208461513,Female
21.2,23.80208835,0.090099631,0.20807685,Female
21.21,23.80482375,0.090098864,0.207692272,Female
